id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000001253415385,0.0,M_Req,100,1273,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000000612430769,0.0,M_Req,100,6220,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000011506215385,0.0,M_Req,100,11686,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000011551507693,0.0,M_Req,100,11732,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000001240615384,0.0,M_Req,100,1260,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000001474953846,0.0,M_Req,100,14980,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001960467692,0.0,M_Req,100,19911,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.000001156923077,0.0,M_Req,100,11750,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000006210953845,0.0,M_Req,100,6308,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.00000121984,0.0,M_Req,100,12389,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000010599384614,0.0,M_Req,100,10765,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000018561969233,0.0,M_Req,100,18852,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000018599384615,0.0,M_Req,100,18890,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000001658190769,0.0,M_Req,100,16841,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.00000096,0.0,M_Req,100,9750,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000012246646155,0.0,M_Req,100,12438,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000000535532308,0.0,M_Req,100,5439,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000002901661538,0.0,M_Req,100,2947,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000018432,0.0,M_Req,100,18720,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.000000412849231,0.0,M_Req,100,4193,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.00000035456,0.0,M_Req,100,3601,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000019617476923,0.0,M_Req,100,19924,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000012806892307,0.0,M_Req,100,13007,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000006215876924,0.0,M_Req,100,6313,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000014245415385,0.0,M_Req,100,14468,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000001796430769,0.0,M_Req,100,18245,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000000809353846,0.0,M_Req,100,822,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000013459692307,0.0,M_Req,100,13670,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.0000019688369233,0.0,M_Req,100,19996,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000001522215385,0.0,M_Req,100,1546,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.000001407606154,0.0,M_Req,100,14296,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.0000006523076923,0.0,M_Req,100,6625,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000005466584616,0.0,M_Req,100,5552,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000014876553847,0.0,M_Req,100,15109,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000003738584615,0.0,M_Req,100,3797,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000010946953846,0.0,M_Req,100,11118,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000007269415385,0.0,M_Req,100,7383,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000014406892306,0.0,M_Req,100,14632,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.000000985796923,0.0,M_Req,100,10012,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.000000150547692,0.0,M_Req,100,1529,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.0000006674707693,0.0,M_Req,100,6779,40
