id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000001456246155,0.0,M_Req,100,1479,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000018111015385,0.0,M_Req,100,18394,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000001446596923,0.0,M_Req,100,14692,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000011913846154,0.0,M_Req,100,12100,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000000064787692,0.0,M_Req,100,658,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000003004061537,0.0,M_Req,100,3051,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001295163077,0.0,M_Req,100,13154,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000016070892306,0.0,M_Req,100,16322,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000014989784614,0.0,M_Req,100,15224,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000015343261537,0.0,M_Req,100,15583,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000004098953847,0.0,M_Req,100,4163,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000001907593846,0.0,M_Req,100,19374,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000002586584618,0.0,M_Req,100,2627,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000014016984617,0.0,M_Req,100,14236,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000001212553846,0.0,M_Req,100,12315,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000016054153846,0.0,M_Req,100,16305,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000001249673846,0.0,M_Req,100,12692,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000008878276923,0.0,M_Req,100,9017,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000001948553847,0.0,M_Req,100,1979,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000010852430767,0.0,M_Req,100,11022,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000004660184616,0.0,M_Req,100,4733,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000011288615385,0.0,M_Req,100,11465,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000008246153844,0.0,M_Req,100,8375,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.000000677907692,0.0,M_Req,100,6885,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.000000226067692,0.0,M_Req,100,2296,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000011062153846,0.0,M_Req,100,11235,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000001819963077,0.0,M_Req,100,18484,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.000001263556923,0.0,M_Req,100,12833,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000000274707692,0.0,M_Req,100,2790,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.00000054784,0.0,M_Req,100,5564,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000008912738463,0.0,M_Req,100,9052,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.000000959310769,0.0,M_Req,100,9743,31
