id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.000001657403077,0.0,M_Req,100,16833,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.00000073344,0.0,M_Req,100,7449,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.0000019107446154,0.0,M_Req,100,19406,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000010068676923,0.0,M_Req,100,10226,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000009681723077,0.0,M_Req,100,9833,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000001661046154,0.0,M_Req,100,16870,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001472886154,0.0,M_Req,100,14959,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000017547815383,0.0,M_Req,100,17822,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000019648984617,0.0,M_Req,100,19956,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.000000754313846,0.0,M_Req,100,7661,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000017807753845,0.0,M_Req,100,18086,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000002974523077,0.0,M_Req,100,3021,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000010299076925,0.0,M_Req,100,10460,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.0000007058707694,0.0,M_Req,100,7169,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000001305206154,0.0,M_Req,100,13256,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000016541538463,0.0,M_Req,100,16800,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000017074215384,0.0,M_Req,100,17341,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.000001835716923,0.0,M_Req,100,18644,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.000001006375385,0.0,M_Req,100,10221,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000013952984617,0.0,M_Req,100,14171,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.0000011392984614,0.0,M_Req,100,11571,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000011244307694,0.0,M_Req,100,11420,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.000001521033846,0.0,M_Req,100,15448,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000010048984613,0.0,M_Req,100,10206,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.000000605243077,0.0,M_Req,100,6147,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000000647483077,0.0,M_Req,100,6576,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000004349046154,0.0,M_Req,100,4417,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000004372676923,0.0,M_Req,100,4441,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.000001275076923,0.0,M_Req,100,12950,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000004101907694,0.0,M_Req,100,4166,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000002577723075,0.0,M_Req,100,2618,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.000001411643077,0.0,M_Req,100,14337,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000014855876924,0.0,M_Req,100,15088,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.0000013921476922,0.0,M_Req,100,14139,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.000001288467692,0.0,M_Req,100,13086,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000001835323076,0.0,M_Req,100,1864,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.000001013956923,0.0,M_Req,100,10298,36
