id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000018860307693,0.0,M_Req,100,19155,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.0000009813661537,0.0,M_Req,100,9967,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000000378486154,0.0,M_Req,100,3844,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000004404184617,0.0,M_Req,100,4473,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.0000010480246155,0.0,M_Req,100,10644,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000006434461537,0.0,M_Req,100,6535,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.00000071168,0.0,M_Req,100,7228,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000010787446154,0.0,M_Req,100,10956,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.00000097664,0.0,M_Req,100,9919,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000014695384616,0.0,M_Req,100,14925,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.000000664910769,0.0,M_Req,100,6753,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000008873353847,0.0,M_Req,100,9012,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000016178215385,0.0,M_Req,100,16431,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.00000089728,0.0,M_Req,100,9113,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000001804406154,0.0,M_Req,100,18326,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000017297723076,0.0,M_Req,100,17568,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.0000014543753846,0.0,M_Req,100,14771,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000003010953846,0.0,M_Req,100,3058,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.000001371273846,0.0,M_Req,100,13927,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000004907323077,0.0,M_Req,100,4984,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.000000422990769,0.0,M_Req,100,4296,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.000000615286154,0.0,M_Req,100,6249,21
