id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000012992,0.0,M_Req,100,13195,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.000001856492308,0.0,M_Req,100,18855,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000000236996923,0.0,M_Req,100,2407,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.000000324923077,0.0,M_Req,100,3300,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000000646695385,0.0,M_Req,100,6568,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.0000006102646153,0.0,M_Req,100,6198,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001915372308,0.0,M_Req,100,19453,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000012936861538,0.0,M_Req,100,13139,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000001430646153,0.0,M_Req,100,1453,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.0000003840984615,0.0,M_Req,100,3901,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000014260184615,0.0,M_Req,100,14483,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.0000014927753846,0.0,M_Req,100,15161,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000002098215384,0.0,M_Req,100,2131,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000000277366154,0.0,M_Req,100,2817,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.000001379150769,0.0,M_Req,100,14007,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.0000005940184615,0.0,M_Req,100,6033,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.00000081792,0.0,M_Req,100,8307,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.0000001681723076,0.0,M_Req,100,1708,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000009242584613,0.0,M_Req,100,9387,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000017516307693,0.0,M_Req,100,17790,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.00000105984,0.0,M_Req,100,10764,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.000001464713846,0.0,M_Req,100,14876,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.000000821956923,0.0,M_Req,100,8348,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000013046153846,0.0,M_Req,100,13250,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000004210215385,0.0,M_Req,100,4276,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.000001315446154,0.0,M_Req,100,13360,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.000000856713846,0.0,M_Req,100,8701,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.0000011358523078,0.0,M_Req,100,11536,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.0000005155446154,0.0,M_Req,100,5236,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.000000313206154,0.0,M_Req,100,3181,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000008795569233,0.0,M_Req,100,8933,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.00000142848,0.0,M_Req,100,14508,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000004800984614,0.0,M_Req,100,4876,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.000001962732308,0.0,M_Req,100,19934,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000013274584614,0.0,M_Req,100,13482,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.000001039753846,0.0,M_Req,100,10560,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.0000004741907693,0.0,M_Req,100,4816,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000003072,0.0,M_Req,100,3120,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000009760492308,0.0,M_Req,100,9913,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.0000003623384615,0.0,M_Req,100,3680,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.0000019040492307,0.0,M_Req,100,19338,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.00000168064,0.0,M_Req,100,17069,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.0000018021415387,0.0,M_Req,100,18303,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.0000001683692306,0.0,M_Req,100,1710,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.0000018634830767,0.0,M_Req,100,18926,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.0000014388184617,0.0,M_Req,100,14613,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.0000006464984614,0.0,M_Req,100,6566,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.000000212184615,0.0,M_Req,100,2155,47
9,LINK,6,7,Gateway-3,Fog-3,Application-9,2.0000000000092992,0.0,M_Req,102.00000014306461,1453,47
18,LINK,10,11,Gateway-5,Fog-5,Application-18,2.0000000000109313,0.0,M_Req,102.0000001681723,1708,47
44,LINK,22,23,Gateway-11,Fog-11,Application-44,2.000000000010944,0.0,M_Req,102.00000016836923,1710,47
13,LINK,8,9,Gateway-4,Fog-4,Application-13,2.0000000000136384,0.0,M_Req,102.00000020982154,2131,47
48,LINK,24,25,Gateway-12,Fog-12,Application-48,2.000000000013792,0.0,M_Req,102.00000021218462,2155,47
3,LINK,2,3,Gateway-1,Fog-1,Application-3,2.000000000015405,0.0,M_Req,102.00000023699693,2407,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.0000000000180287,1.9999999324690236,M_Req,102.00000027736615,2817,47
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.000000000019968,0.0,M_Req,102.0000003072,3120,47
30,LINK,16,17,Gateway-8,Fog-8,Application-30,2.0000000000203584,0.0,M_Req,102.00000031320616,3181,47
4,LINK,2,3,Gateway-1,Fog-1,Application-4,2.00000000002112,1.999999912089251,M_Req,102.00000032492308,3300,47
40,LINK,20,21,Gateway-10,Fog-10,Application-40,2.000000000023552,1.999999944881509,M_Req,102.00000036233845,3680,47
10,LINK,6,7,Gateway-3,Fog-3,Application-10,2.0000000000249663,1.9999997589754486,M_Req,102.00000038409846,3901,47
25,LINK,14,15,Gateway-7,Fog-7,Application-25,2.0000000000273666,0.0,M_Req,102.00000042102154,4276,47
37,LINK,20,21,Gateway-10,Fog-10,Application-37,2.0000000000308225,3.9999998330527404,M_Req,102.00000047419077,4816,47
33,LINK,18,19,Gateway-9,Fog-9,Application-33,2.0000000000312066,0.0,M_Req,102.00000048009846,4876,47
29,LINK,16,17,Gateway-8,Fog-8,Application-29,2.0000000000335105,1.9999997976819088,M_Req,102.00000051554461,5236,47
