id,type,src,dst,srcLabel,dstLabel,app,latency,wait,message,ctime,size,buffer
1,LINK,2,26,Gateway-1,EndDevice-1,Application-1,2.0000018111015385,0.0,M_Req,100,18394,0
2,LINK,2,27,Gateway-1,EndDevice-2,Application-2,2.00000193152,0.0,M_Req,100,19617,1
3,LINK,2,28,Gateway-1,EndDevice-3,Application-3,2.000001516406154,0.0,M_Req,100,15401,2
4,LINK,2,29,Gateway-1,EndDevice-4,Application-4,2.0000004320492306,0.0,M_Req,100,4388,3
5,LINK,4,30,Gateway-2,EndDevice-5,Application-5,2.000000600713846,0.0,M_Req,100,6101,4
6,LINK,4,31,Gateway-2,EndDevice-6,Application-6,2.000000789563077,0.0,M_Req,100,8019,5
7,LINK,4,32,Gateway-2,EndDevice-7,Application-7,2.000001269563077,0.0,M_Req,100,12894,6
8,LINK,4,33,Gateway-2,EndDevice-8,Application-8,2.0000004310646156,0.0,M_Req,100,4378,7
9,LINK,6,34,Gateway-3,EndDevice-9,Application-9,2.0000002368,0.0,M_Req,100,2405,8
10,LINK,6,35,Gateway-3,EndDevice-10,Application-10,2.000000305132308,0.0,M_Req,100,3099,9
11,LINK,6,36,Gateway-3,EndDevice-11,Application-11,2.0000012690707694,0.0,M_Req,100,12889,10
12,LINK,6,37,Gateway-3,EndDevice-12,Application-12,2.000000597267692,0.0,M_Req,100,6066,11
13,LINK,8,38,Gateway-4,EndDevice-13,Application-13,2.0000018319753847,0.0,M_Req,100,18606,12
14,LINK,8,39,Gateway-4,EndDevice-14,Application-14,2.000000657723077,0.0,M_Req,100,6680,13
15,LINK,8,40,Gateway-4,EndDevice-15,Application-15,2.0000007363938463,0.0,M_Req,100,7479,14
16,LINK,8,41,Gateway-4,EndDevice-16,Application-16,2.000000051003077,0.0,M_Req,100,518,15
17,LINK,10,42,Gateway-5,EndDevice-17,Application-17,2.000001612603077,0.0,M_Req,100,16378,16
18,LINK,10,43,Gateway-5,EndDevice-18,Application-18,2.000001267003077,0.0,M_Req,100,12868,17
19,LINK,10,44,Gateway-5,EndDevice-19,Application-19,2.0000010822892307,0.0,M_Req,100,10992,18
20,LINK,10,45,Gateway-5,EndDevice-20,Application-20,2.0000007028184617,0.0,M_Req,100,7138,19
21,LINK,12,46,Gateway-6,EndDevice-21,Application-21,2.000000385969231,0.0,M_Req,100,3920,20
22,LINK,12,47,Gateway-6,EndDevice-22,Application-22,2.0000004252553847,0.0,M_Req,100,4319,21
23,LINK,12,48,Gateway-6,EndDevice-23,Application-23,2.0000005931323077,0.0,M_Req,100,6024,22
24,LINK,12,49,Gateway-6,EndDevice-24,Application-24,2.0000018896738463,0.0,M_Req,100,19192,23
25,LINK,14,50,Gateway-7,EndDevice-25,Application-25,2.0000014889353848,0.0,M_Req,100,15122,24
26,LINK,14,51,Gateway-7,EndDevice-26,Application-26,2.0000015699692306,0.0,M_Req,100,15945,25
27,LINK,14,52,Gateway-7,EndDevice-27,Application-27,2.0000015137476925,0.0,M_Req,100,15374,26
28,LINK,14,53,Gateway-7,EndDevice-28,Application-28,2.000000344123077,0.0,M_Req,100,3495,27
29,LINK,16,54,Gateway-8,EndDevice-29,Application-29,2.0000019442215384,0.0,M_Req,100,19746,28
30,LINK,16,55,Gateway-8,EndDevice-30,Application-30,2.0000018575753846,0.0,M_Req,100,18866,29
31,LINK,16,56,Gateway-8,EndDevice-31,Application-31,2.0000006336984617,0.0,M_Req,100,6436,30
32,LINK,16,57,Gateway-8,EndDevice-32,Application-32,2.000001930830769,0.0,M_Req,100,19610,31
33,LINK,18,58,Gateway-9,EndDevice-33,Application-33,2.0000013997292307,0.0,M_Req,100,14216,32
34,LINK,18,59,Gateway-9,EndDevice-34,Application-34,2.000001369009231,0.0,M_Req,100,13904,33
35,LINK,18,60,Gateway-9,EndDevice-35,Application-35,2.0000007395446153,0.0,M_Req,100,7511,34
36,LINK,18,61,Gateway-9,EndDevice-36,Application-36,2.0000000977723076,0.0,M_Req,100,993,35
37,LINK,20,62,Gateway-10,EndDevice-37,Application-37,2.000001147963077,0.0,M_Req,100,11659,36
38,LINK,20,63,Gateway-10,EndDevice-38,Application-38,2.0000003550523076,0.0,M_Req,100,3606,37
39,LINK,20,64,Gateway-10,EndDevice-39,Application-39,2.0000015916307694,0.0,M_Req,100,16165,38
40,LINK,20,65,Gateway-10,EndDevice-40,Application-40,2.000001402486154,0.0,M_Req,100,14244,39
41,LINK,22,66,Gateway-11,EndDevice-41,Application-41,2.0000018957784613,0.0,M_Req,100,19254,40
42,LINK,22,67,Gateway-11,EndDevice-42,Application-42,2.000001881206154,0.0,M_Req,100,19106,41
43,LINK,22,68,Gateway-11,EndDevice-43,Application-43,2.000001355126154,0.0,M_Req,100,13763,42
44,LINK,22,69,Gateway-11,EndDevice-44,Application-44,2.000000338806154,0.0,M_Req,100,3441,43
45,LINK,24,70,Gateway-12,EndDevice-45,Application-45,2.0000010793353846,0.0,M_Req,100,10962,44
46,LINK,24,71,Gateway-12,EndDevice-46,Application-46,2.000001693636923,0.0,M_Req,100,17201,45
47,LINK,24,72,Gateway-12,EndDevice-47,Application-47,2.000001927286154,0.0,M_Req,100,19574,46
48,LINK,24,73,Gateway-12,EndDevice-48,Application-48,2.0000011213784616,0.0,M_Req,100,11389,47
16,LINK,8,9,Gateway-4,Fog-4,Application-16,2.000000000003315,0.0,M_Req,102.00000005100307,518,47
36,LINK,18,19,Gateway-9,Fog-9,Application-36,2.0000000000063554,0.0,M_Req,102.0000000977723,993,47
9,LINK,6,7,Gateway-3,Fog-3,Application-9,2.000000000015392,0.0,M_Req,102.0000002368,2405,47
10,LINK,6,7,Gateway-3,Fog-3,Application-10,2.0000000000198335,1.9999999316830923,M_Req,102.0000003051323,3099,47
44,LINK,22,23,Gateway-11,Fog-11,Application-44,2.0000000000220224,0.0,M_Req,102.00000033880616,3441,47
28,LINK,14,15,Gateway-7,Fog-7,Application-28,2.000000000022368,0.0,M_Req,102.00000034412308,3495,47
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.0000000000230784,0.0,M_Req,102.00000035505231,3606,47
21,LINK,12,13,Gateway-6,Fog-6,Application-21,2.000000000025088,0.0,M_Req,102.00000038596923,3920,47
22,LINK,12,13,Gateway-6,Fog-6,Application-22,2.0000000000276414,1.9999999607389327,M_Req,102.00000042525538,4319,47
8,LINK,4,5,Gateway-2,Fog-2,Application-8,2.0000000000280194,0.0,M_Req,102.00000043106462,4378,47
4,LINK,2,3,Gateway-1,Fog-1,Application-4,2.0000000000280833,0.0,M_Req,102.00000043204923,4388,47
23,LINK,12,13,Gateway-6,Fog-6,Application-23,2.0000000000385536,3.999999792889639,M_Req,102.00000059313231,6024,47
12,LINK,6,7,Gateway-3,Fog-3,Application-12,2.0000000000388223,3.999999639567548,M_Req,102.00000059726769,6066,47
5,LINK,4,5,Gateway-2,Fog-2,Application-5,2.0000000000390465,1.9999998303787976,M_Req,102.00000060071385,6101,47
31,LINK,16,17,Gateway-8,Fog-8,Application-31,2.0000000000411906,0.0,M_Req,102.00000063369846,6436,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.000000000042752,1.9999993932833036,M_Req,102.00000065772308,6680,47
20,LINK,10,11,Gateway-5,Fog-5,Application-20,2.000000000045683,0.0,M_Req,102.00000070281847,7138,47
15,LINK,8,9,Gateway-4,Fog-4,Application-15,2.0000000000478657,3.999999314655284,M_Req,102.00000073639384,7479,47
35,LINK,18,19,Gateway-9,Fog-9,Application-35,2.0000000000480704,1.9999993582340352,M_Req,102.00000073954462,7511,47
6,LINK,4,5,Gateway-2,Fog-2,Application-6,2.0000000000513216,3.999999641568621,M_Req,102.00000078956307,8019,47
45,LINK,24,25,Gateway-12,Fog-12,Application-45,2.0000000000701568,0.0,M_Req,102.00000107933539,10962,47
19,LINK,10,11,Gateway-5,Fog-5,Application-19,2.0000000000703486,1.9999996205749255,M_Req,102.00000108228923,10992,47
48,LINK,24,25,Gateway-12,Fog-12,Application-48,2.0000000000728897,1.9999999580270895,M_Req,102.00000112137846,11389,47
37,LINK,20,21,Gateway-10,Fog-10,Application-37,2.0000000000746176,1.9999992071123103,M_Req,102.00000114796308,11659,47
18,LINK,10,11,Gateway-5,Fog-5,Application-18,2.000000000082355,3.9999994359314286,M_Req,102.00000126700307,12868,47
11,LINK,6,7,Gateway-3,Fog-3,Application-11,2.0000000000824896,5.999998967803293,M_Req,102.00000126907076,12889,47
7,LINK,4,5,Gateway-2,Fog-2,Application-7,2.0000000000825215,5.9999991616199395,M_Req,102.00000126956307,12894,47
43,LINK,22,23,Gateway-11,Fog-11,Application-43,2.0000000000880833,1.999998983702028,M_Req,102.00000135512616,13763,47
34,LINK,18,19,Gateway-9,Fog-9,Application-34,2.0000000000889857,3.999998728817502,M_Req,102.00000136900923,13904,47
33,LINK,18,19,Gateway-9,Fog-9,Application-33,2.0000000000909823,5.999998698186488,M_Req,102.00000139972923,14216,47
40,LINK,20,21,Gateway-10,Fog-10,Application-40,2.0000000000911617,3.9999989526638586,M_Req,102.00000140248615,14244,47
25,LINK,14,15,Gateway-7,Fog-7,Application-25,2.000000000096781,1.999998855210066,M_Req,102.00000148893538,15122,47
27,LINK,14,15,Gateway-7,Fog-7,Application-27,2.0000000000983937,3.9999988304945333,M_Req,102.00000151374769,15374,47
3,LINK,2,3,Gateway-1,Fog-1,Application-3,2.0000000000985665,1.9999989156711564,M_Req,102.00000151640616,15401,47
26,LINK,14,15,Gateway-7,Fog-7,Application-26,2.000000000102048,5.999998774371392,M_Req,102.00000156996923,15945,47
39,LINK,20,21,Gateway-10,Fog-10,Application-39,2.000000000103456,5.999998763610407,M_Req,102.00000159163076,16165,47
17,LINK,10,11,Gateway-5,Fog-5,Application-17,2.0000000001048193,5.99999909041378,M_Req,102.00000161260307,16378,47
46,LINK,24,25,Gateway-12,Fog-12,Application-46,2.0000000001100866,3.9999993858415195,M_Req,102.00000169363692,17201,47
1,LINK,2,3,Gateway-1,Fog-1,Application-1,2.0000000001177214,3.99999862107434,M_Req,102.00000181110154,18394,47
13,LINK,8,9,Gateway-4,Fog-4,Application-13,2.0000000001190785,5.999998219121608,M_Req,102.00000183197538,18606,47
30,LINK,16,17,Gateway-8,Fog-8,Application-30,2.0000000001207425,1.9999987761642757,M_Req,102.00000185757538,18866,47
42,LINK,22,23,Gateway-11,Fog-11,Application-42,2.000000000122278,3.999998457710106,M_Req,102.00000188120616,19106,47
24,LINK,12,13,Gateway-6,Fog-6,Application-24,2.000000000122829,5.999998496386667,M_Req,102.00000188967384,19192,47
41,LINK,22,23,Gateway-11,Fog-11,Application-41,2.0000000001232254,5.999998443260083,M_Req,102.00000189577847,19254,47
47,LINK,24,25,Gateway-12,Fog-12,Application-47,2.0000000001252736,5.9999991523023795,M_Req,102.00000192728615,19574,47
32,LINK,16,17,Gateway-8,Fog-8,Application-32,2.000000000125504,3.9999987030296325,M_Req,102.00000193083076,19610,47
2,LINK,2,3,Gateway-1,Fog-1,Application-2,2.000000000125549,5.9999985007736,M_Req,102.00000193152,19617,47
29,LINK,16,17,Gateway-8,Fog-8,Application-29,2.0000000001263745,5.999998689764368,M_Req,102.00000194422154,19746,47
16,LINK,8,9,Gateway-4,Fog-4,Application-16,2.000000000064461,5.98444444465413,M_Resp,104.01555560656193,10072,36
4,LINK,2,3,Gateway-1,Fog-1,Application-4,2.000000000070048,5.9763703707122176,M_Resp,104.02363006170694,10945,37
20,LINK,10,11,Gateway-5,Fog-5,Application-20,2.000000000039565,5.9754074076649175,M_Resp,104.02459329545675,6182,38
9,LINK,6,7,Gateway-3,Fog-3,Application-9,2.0000000000136833,5.973925926067082,M_Resp,104.02607431088947,2138,39
21,LINK,12,13,Gateway-6,Fog-6,Application-21,2.0000000001071423,5.966888889077907,M_Resp,104.03311149710542,16741,40
8,LINK,4,5,Gateway-2,Fog-2,Application-8,2.0000000000247553,5.963777777950668,M_Resp,104.03622265331487,3868,41
31,LINK,16,17,Gateway-8,Fog-8,Application-31,2.000000000121856,5.963259259631883,M_Resp,104.0367413744804,19040,42
36,LINK,18,19,Gateway-9,Fog-9,Application-36,2.000000000105184,5.936296296524333,M_Resp,104.06370380148236,16435,43
45,LINK,24,25,Gateway-12,Fog-12,Application-45,2.000000000123891,5.9357037040119565,M_Resp,104.06429737570184,19358,44
44,LINK,22,23,Gateway-11,Fog-11,Application-44,2.0000000001056257,5.933925926259505,M_Resp,104.06607441290227,16504,45
38,LINK,20,21,Gateway-10,Fog-10,Application-38,2.000000000033395,5.933481481750718,M_Resp,104.0665188735939,5218,46
28,LINK,14,15,Gateway-7,Fog-7,Application-28,2.0000000000370433,5.930518518815745,M_Resp,104.06948182562692,5788,47
14,LINK,8,9,Gateway-4,Fog-4,Application-14,2.000000000034426,5.9844444446758445,M_Resp,106.01555560660468,5379,36
22,LINK,12,13,Gateway-6,Fog-6,Application-22,2.0000000000291904,5.984444444712963,M_Resp,106.0155559415775,4561,37
3,LINK,2,3,Gateway-1,Fog-1,Application-3,2.0000000001201026,5.981851852165178,M_Resp,106.01814858032402,18766,38
10,LINK,6,7,Gateway-3,Fog-3,Application-10,2.0000000000738303,5.975407407542406,M_Resp,106.02459282942783,11536,39
5,LINK,4,5,Gateway-2,Fog-2,Application-5,2.000000000125453,5.97007407423267,M_Resp,106.02992635705762,19602,40
19,LINK,10,11,Gateway-5,Fog-5,Application-19,2.0000000000174145,5.96548148170821,M_Resp,106.03451922145302,2721,41
37,LINK,20,21,Gateway-10,Fog-10,Application-37,2.0000000000295937,5.952148148376168,M_Resp,106.04785220700185,4624,42
43,LINK,22,23,Gateway-11,Fog-11,Application-43,2.000000000030483,5.951111111462254,M_Resp,106.04888922780515,4763,43
48,LINK,24,25,Gateway-12,Fog-12,Application-48,2.0000000000814975,5.950518518877772,M_Resp,106.04948256095992,12734,44
35,LINK,18,19,Gateway-9,Fog-9,Application-35,2.0000000000029887,5.947703703988864,M_Resp,106.05229639412302,467,45
30,LINK,16,17,Gateway-8,Fog-8,Application-30,2.000000000025248,5.935407407781156,M_Resp,106.06459322645298,3945,46
25,LINK,14,15,Gateway-7,Fog-7,Application-25,2.0000000000158846,5.935259259496746,M_Resp,106.06474108498297,2482,47
18,LINK,10,11,Gateway-5,Fog-5,Application-18,2.0000000000335167,5.9816296297914135,M_Resp,108.01837107338723,5237,36
15,LINK,8,9,Gateway-4,Fog-4,Application-15,2.000000000044973,5.979259259477217,M_Resp,108.02074079183772,7027,37
